TN299JH,http://data.ordnancesurvey.co.uk/id/postcodeunit/TN299JH,TN29 9JH,,,,other,Postcode,604392.516,118969.323,3500,18000,,,,,,,,,,Shepway,http://data.ordnancesurvey.co.uk/id/7000000000018085,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Kent,http://data.ordnancesurvey.co.uk/id/7000000000018210,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
TN299NL,http://data.ordnancesurvey.co.uk/id/postcodeunit/TN299NL,TN29 9NL,,,,other,Postcode,608975.600,118957.800,3500,18000,,,,,,,Lydd-on-Sea,http://data.ordnancesurvey.co.uk/id/4000000074568119,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,Shepway,http://data.ordnancesurvey.co.uk/id/7000000000018085,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Kent,http://data.ordnancesurvey.co.uk/id/7000000000018210,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
TN299NB,http://data.ordnancesurvey.co.uk/id/postcodeunit/TN299NB,TN29 9NB,,,,other,Postcode,608924.600,116792.800,3500,18000,,,,,,,Dungeness,http://data.ordnancesurvey.co.uk/id/4000000074566724,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,Shepway,http://data.ordnancesurvey.co.uk/id/7000000000018085,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Kent,http://data.ordnancesurvey.co.uk/id/7000000000018210,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
TN299PN,http://data.ordnancesurvey.co.uk/id/postcodeunit/TN299PN,TN29 9PN,,,,other,Postcode,605964.300,119946.200,3500,18000,,,,,,,,,,Shepway,http://data.ordnancesurvey.co.uk/id/7000000000018085,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Kent,http://data.ordnancesurvey.co.uk/id/7000000000018210,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
TN299NJ,http://data.ordnancesurvey.co.uk/id/postcodeunit/TN299NJ,TN29 9NJ,,,,other,Postcode,608990.873,118583.864,3500,18000,,,,,,,Lydd-on-Sea,http://data.ordnancesurvey.co.uk/id/4000000074568119,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,Shepway,http://data.ordnancesurvey.co.uk/id/7000000000018085,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Kent,http://data.ordnancesurvey.co.uk/id/7000000000018210,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000032995275,http://data.ordnancesurvey.co.uk/id/osgb4000000032995275,Invicta Road,,,,transportNetwork,Named Road,603348.000,118728.000,6000,20000,603075.043,118393.000,603830.000,119271.457,TN29,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TN29,,,,Shepway,http://data.ordnancesurvey.co.uk/id/7000000000018085,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Kent,http://data.ordnancesurvey.co.uk/id/7000000000018210,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000033033838,http://data.ordnancesurvey.co.uk/id/osgb4000000033033838,Scaffold Street,,,,transportNetwork,Named Road,608528.800,116797.800,1000,20000,608528.800,116772.817,608529.389,116797.800,TN29,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TN29,Dungeness,http://data.ordnancesurvey.co.uk/id/4000000074566724,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,Shepway,http://data.ordnancesurvey.co.uk/id/7000000000018085,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Kent,http://data.ordnancesurvey.co.uk/id/7000000000018210,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000032997106,http://data.ordnancesurvey.co.uk/id/osgb4000000032997106,Turbine Hall Avenue,,,,transportNetwork,Named Road,608446.729,116768.502,1000,20000,608297.375,116759.125,608524.975,116772.599,TN29,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TN29,Dungeness,http://data.ordnancesurvey.co.uk/id/4000000074566724,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,Shepway,http://data.ordnancesurvey.co.uk/id/7000000000018085,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Kent,http://data.ordnancesurvey.co.uk/id/7000000000018210,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000032997107,http://data.ordnancesurvey.co.uk/id/osgb4000000032997107,Transformer Avenue,,,,transportNetwork,Named Road,608516.000,116675.000,1000,20000,608414.785,116664.405,608525.848,116679.941,TN29,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TN29,Dungeness,http://data.ordnancesurvey.co.uk/id/4000000074566724,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,Shepway,http://data.ordnancesurvey.co.uk/id/7000000000018085,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Kent,http://data.ordnancesurvey.co.uk/id/7000000000018210,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000033034883,http://data.ordnancesurvey.co.uk/id/osgb4000000033034883,Street West,,,,transportNetwork,Named Road,608362.659,116928.369,1000,20000,608356.233,116891.838,608372.724,116964.227,TN29,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TN29,Dungeness,http://data.ordnancesurvey.co.uk/id/4000000074566724,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,Shepway,http://data.ordnancesurvey.co.uk/id/7000000000018085,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Kent,http://data.ordnancesurvey.co.uk/id/7000000000018210,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
4f147b63-8ce8-4975-afe0-ce4fd10911f1,http://data.ordnancesurvey.co.uk/id/4f147b63-8ce8-4975-afe0-ce4fd10911f1,Kerton Road,,,,transportNetwork,Section Of Named Road,608804.907,119224.256,3000,25000,608499.467,119125.934,608905.591,119253.166,TN29,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TN29,Lydd-on-Sea,http://data.ordnancesurvey.co.uk/id/4000000074568119,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,Shepway,http://data.ordnancesurvey.co.uk/id/7000000000018085,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Kent,http://data.ordnancesurvey.co.uk/id/7000000000018210,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,osgb4000000032995276,,
95224389-2cdc-4cbe-91c2-6c509443f6a5,http://data.ordnancesurvey.co.uk/id/95224389-2cdc-4cbe-91c2-6c509443f6a5,Dungeness Road,,,,transportNetwork,Section Of Named Road,609315.165,117689.977,11000,25000,608766.375,116856.875,609370.002,118504.378,TN29,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TN29,Dungeness,http://data.ordnancesurvey.co.uk/id/4000000074566724,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,Shepway,http://data.ordnancesurvey.co.uk/id/7000000000018085,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Kent,http://data.ordnancesurvey.co.uk/id/7000000000018210,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,osgb4000000032999167,,
osgb4000000033039288,http://data.ordnancesurvey.co.uk/id/osgb4000000033039288,North Aux Boiler House Road,,,,transportNetwork,Named Road,608091.143,116924.010,1000,20000,608073.594,116924.010,608202.151,116944.847,TN29,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TN29,Dungeness,http://data.ordnancesurvey.co.uk/id/4000000074566724,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,Shepway,http://data.ordnancesurvey.co.uk/id/7000000000018085,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Kent,http://data.ordnancesurvey.co.uk/id/7000000000018210,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000032999156,http://data.ordnancesurvey.co.uk/id/osgb4000000032999156,Outfall Avenue,,,,transportNetwork,Named Road,608401.000,116649.000,1000,20000,608302.728,116647.046,608414.785,116664.405,TN29,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TN29,Dungeness,http://data.ordnancesurvey.co.uk/id/4000000074566724,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,Shepway,http://data.ordnancesurvey.co.uk/id/7000000000018085,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Kent,http://data.ordnancesurvey.co.uk/id/7000000000018210,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000033039285,http://data.ordnancesurvey.co.uk/id/osgb4000000033039285,Admin Building Road,,,,transportNetwork,Named Road,608143.813,116726.836,1000,20000,608008.762,116634.326,608168.459,116752.651,TN29,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TN29,Dungeness,http://data.ordnancesurvey.co.uk/id/4000000074566724,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,Shepway,http://data.ordnancesurvey.co.uk/id/7000000000018085,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Kent,http://data.ordnancesurvey.co.uk/id/7000000000018210,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000032995897,http://data.ordnancesurvey.co.uk/id/osgb4000000032995897,West Tank Farm Road,,,,transportNetwork,Named Road,608026.558,116873.124,2000,20000,608023.781,116748.811,608078.828,117018.125,TN29,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TN29,Dungeness,http://data.ordnancesurvey.co.uk/id/4000000074566724,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,Shepway,http://data.ordnancesurvey.co.uk/id/7000000000018085,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Kent,http://data.ordnancesurvey.co.uk/id/7000000000018210,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000033039291,http://data.ordnancesurvey.co.uk/id/osgb4000000033039291,East Service Road,,,,transportNetwork,Named Road,608223.493,116867.626,1000,20000,608210.662,116867.626,608257.593,116871.509,TN29,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TN29,Dungeness,http://data.ordnancesurvey.co.uk/id/4000000074566724,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,Shepway,http://data.ordnancesurvey.co.uk/id/7000000000018085,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Kent,http://data.ordnancesurvey.co.uk/id/7000000000018210,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000032994864,http://data.ordnancesurvey.co.uk/id/osgb4000000032994864,Coast Drive,,,,transportNetwork,Named Road,608775.692,119729.296,15000,20000,608430.000,118615.000,609093.136,120863.000,TN29,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TN29,Lydd-on-Sea,http://data.ordnancesurvey.co.uk/id/4000000074568119,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,Shepway,http://data.ordnancesurvey.co.uk/id/7000000000018085,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Kent,http://data.ordnancesurvey.co.uk/id/7000000000018210,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000032995893,http://data.ordnancesurvey.co.uk/id/osgb4000000032995893,South Turbine Hall Road,,,,transportNetwork,Named Road,608141.632,116752.651,1000,20000,608053.745,116748.811,608261.031,116757.869,TN29,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TN29,Dungeness,http://data.ordnancesurvey.co.uk/id/4000000074566724,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,Shepway,http://data.ordnancesurvey.co.uk/id/7000000000018085,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Kent,http://data.ordnancesurvey.co.uk/id/7000000000018210,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000032999164,http://data.ordnancesurvey.co.uk/id/osgb4000000032999164,Switch House Avenue,,,,transportNetwork,Named Road,608422.909,116890.662,2000,20000,608291.304,116881.250,608576.994,116894.716,TN29,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TN29,Dungeness,http://data.ordnancesurvey.co.uk/id/4000000074566724,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,Shepway,http://data.ordnancesurvey.co.uk/id/7000000000018085,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Kent,http://data.ordnancesurvey.co.uk/id/7000000000018210,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
850fc1c7-edd9-4e78-adde-2e64e883a37c,http://data.ordnancesurvey.co.uk/id/850fc1c7-edd9-4e78-adde-2e64e883a37c,Dungeness Road,,,,transportNetwork,Section Of Named Road,608806.000,118624.000,1000,25000,608667.958,118504.378,608897.985,118709.892,TN29,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TN29,Lydd-on-Sea,http://data.ordnancesurvey.co.uk/id/4000000074568119,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,Shepway,http://data.ordnancesurvey.co.uk/id/7000000000018085,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Kent,http://data.ordnancesurvey.co.uk/id/7000000000018210,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,osgb4000000032999167,,
osgb4000000033039286,http://data.ordnancesurvey.co.uk/id/osgb4000000033039286,Reactor Two Road,,,,transportNetwork,Named Road,608380.827,116868.639,1000,20000,608328.495,116852.771,608426.744,116878.093,TN29,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TN29,Dungeness,http://data.ordnancesurvey.co.uk/id/4000000074566724,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,Shepway,http://data.ordnancesurvey.co.uk/id/7000000000018085,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Kent,http://data.ordnancesurvey.co.uk/id/7000000000018210,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000032994966,http://data.ordnancesurvey.co.uk/id/osgb4000000032994966,North Contractor's Road,,,,transportNetwork,Named Road,607788.720,117064.658,5000,20000,607380.000,117010.125,608197.615,117064.980,TN29,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TN29,Dungeness,http://data.ordnancesurvey.co.uk/id/4000000074566724,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,Shepway,http://data.ordnancesurvey.co.uk/id/7000000000018085,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Kent,http://data.ordnancesurvey.co.uk/id/7000000000018210,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000032994963,http://data.ordnancesurvey.co.uk/id/osgb4000000032994963,Neath Road,,,,transportNetwork,Named Road,600466.793,118848.207,8000,20000,599844.686,118418.595,601144.419,118914.220,TN31,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TN31,,,,Rother,http://data.ordnancesurvey.co.uk/id/7000000000002852,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,East Sussex,http://data.ordnancesurvey.co.uk/id/7000000000002625,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000032999157,http://data.ordnancesurvey.co.uk/id/osgb4000000032999157,Reservoir Avenue,,,,transportNetwork,Named Road,608529.898,116697.998,1000,20000,608524.975,116679.941,608529.898,116772.599,TN29,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TN29,Dungeness,http://data.ordnancesurvey.co.uk/id/4000000074566724,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,Shepway,http://data.ordnancesurvey.co.uk/id/7000000000018085,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Kent,http://data.ordnancesurvey.co.uk/id/7000000000018210,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000033034882,http://data.ordnancesurvey.co.uk/id/osgb4000000033034882,Street East,,,,transportNetwork,Named Road,608505.668,116963.648,1000,20000,608500.165,116893.954,608509.712,116970.599,TN29,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TN29,Dungeness,http://data.ordnancesurvey.co.uk/id/4000000074566724,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,Shepway,http://data.ordnancesurvey.co.uk/id/7000000000018085,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Kent,http://data.ordnancesurvey.co.uk/id/7000000000018210,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
