SA715EA,http://data.ordnancesurvey.co.uk/id/postcodeunit/SA715EA,SA71 5EA,,,,other,Postcode,194442.000,196627.600,3500,18000,,,,,,,Merrion,http://data.ordnancesurvey.co.uk/id/4000000074550904,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#otherSettlement,,,,Sir Benfro - Pembrokeshire,http://data.ordnancesurvey.co.uk/id/7000000000025490,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
SA715RU,http://data.ordnancesurvey.co.uk/id/postcodeunit/SA715RU,SA71 5RU,,,,other,Postcode,194688.900,199710.500,3500,18000,,,,,,,,,,,,,Sir Benfro - Pembrokeshire,http://data.ordnancesurvey.co.uk/id/7000000000025490,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
SA715QX,http://data.ordnancesurvey.co.uk/id/postcodeunit/SA715QX,SA71 5QX,,,,other,Postcode,195908.800,199880.100,3500,18000,,,,,,,,,,,,,Sir Benfro - Pembrokeshire,http://data.ordnancesurvey.co.uk/id/7000000000025490,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
SA715HX,http://data.ordnancesurvey.co.uk/id/postcodeunit/SA715HX,SA71 5HX,,,,other,Postcode,194905.811,197680.364,3500,18000,,,,,,,St Twynnells,http://data.ordnancesurvey.co.uk/id/4000000074550905,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Sir Benfro - Pembrokeshire,http://data.ordnancesurvey.co.uk/id/7000000000025490,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
SA715ES,http://data.ordnancesurvey.co.uk/id/postcodeunit/SA715ES,SA71 5ES,,,,other,Postcode,197230.056,199673.426,3500,18000,,,,,,,,,,,,,Sir Benfro - Pembrokeshire,http://data.ordnancesurvey.co.uk/id/7000000000025490,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
SA715HY,http://data.ordnancesurvey.co.uk/id/postcodeunit/SA715HY,SA71 5HY,,,,other,Postcode,195761.700,198116.000,3500,18000,,,,,,,Chapel Hill,http://data.ordnancesurvey.co.uk/id/4000000074550531,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#hamlet,,,,Sir Benfro - Pembrokeshire,http://data.ordnancesurvey.co.uk/id/7000000000025490,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
SA715DG,http://data.ordnancesurvey.co.uk/id/postcodeunit/SA715DG,SA71 5DG,,,,other,Postcode,197424.100,195770.900,3500,18000,,,,,,,,,,,,,Sir Benfro - Pembrokeshire,http://data.ordnancesurvey.co.uk/id/7000000000025490,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
SA715BX,http://data.ordnancesurvey.co.uk/id/postcodeunit/SA715BX,SA71 5BX,,,,other,Postcode,197533.146,197211.492,3500,18000,,,,,,,,,,,,,Sir Benfro - Pembrokeshire,http://data.ordnancesurvey.co.uk/id/7000000000025490,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
SA715HT,http://data.ordnancesurvey.co.uk/id/postcodeunit/SA715HT,SA71 5HT,,,,other,Postcode,193759.100,197086.900,3500,18000,,,,,,,Merrion,http://data.ordnancesurvey.co.uk/id/4000000074550904,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#otherSettlement,,,,Sir Benfro - Pembrokeshire,http://data.ordnancesurvey.co.uk/id/7000000000025490,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
SA715EG,http://data.ordnancesurvey.co.uk/id/postcodeunit/SA715EG,SA71 5EG,,,,other,Postcode,197090.200,197303.400,3500,18000,,,,,,,,,,,,,Sir Benfro - Pembrokeshire,http://data.ordnancesurvey.co.uk/id/7000000000025490,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
SA715PU,http://data.ordnancesurvey.co.uk/id/postcodeunit/SA715PU,SA71 5PU,,,,other,Postcode,198997.900,199773.600,3500,18000,,,,,,,,,,,,,Sir Benfro - Pembrokeshire,http://data.ordnancesurvey.co.uk/id/7000000000025490,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
SA715DR,http://data.ordnancesurvey.co.uk/id/postcodeunit/SA715DR,SA71 5DR,,,,other,Postcode,196641.800,194478.700,3500,18000,,,,,,,,,,,,,Sir Benfro - Pembrokeshire,http://data.ordnancesurvey.co.uk/id/7000000000025490,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
SA715EW,http://data.ordnancesurvey.co.uk/id/postcodeunit/SA715EW,SA71 5EW,,,,other,Postcode,197373.000,199801.400,3500,18000,,,,,,,Maiden Wells,http://data.ordnancesurvey.co.uk/id/4000000074550530,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Sir Benfro - Pembrokeshire,http://data.ordnancesurvey.co.uk/id/7000000000025490,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
SA715PX,http://data.ordnancesurvey.co.uk/id/postcodeunit/SA715PX,SA71 5PX,,,,other,Postcode,198592.900,199497.000,3500,18000,,,,,,,,,,,,,Sir Benfro - Pembrokeshire,http://data.ordnancesurvey.co.uk/id/7000000000025490,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
SA715HH,http://data.ordnancesurvey.co.uk/id/postcodeunit/SA715HH,SA71 5HH,,,,other,Postcode,191491.300,198267.600,3500,18000,,,,,,,Castlemartin,http://data.ordnancesurvey.co.uk/id/4000000074550906,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Sir Benfro - Pembrokeshire,http://data.ordnancesurvey.co.uk/id/7000000000025490,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
SA715DL,http://data.ordnancesurvey.co.uk/id/postcodeunit/SA715DL,SA71 5DL,,,,other,Postcode,196762.500,196493.000,3500,18000,,,,,,,,,,,,,Sir Benfro - Pembrokeshire,http://data.ordnancesurvey.co.uk/id/7000000000025490,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
SA715EQ,http://data.ordnancesurvey.co.uk/id/postcodeunit/SA715EQ,SA71 5EQ,,,,other,Postcode,197125.000,197541.900,3500,18000,,,,,,,,,,,,,Sir Benfro - Pembrokeshire,http://data.ordnancesurvey.co.uk/id/7000000000025490,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
SA715DT,http://data.ordnancesurvey.co.uk/id/postcodeunit/SA715DT,SA71 5DT,,,,other,Postcode,195583.500,196783.083,3500,18000,,,,,,,,,,,,,Sir Benfro - Pembrokeshire,http://data.ordnancesurvey.co.uk/id/7000000000025490,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
SA715ET,http://data.ordnancesurvey.co.uk/id/postcodeunit/SA715ET,SA71 5ET,,,,other,Postcode,197325.300,199685.200,3500,18000,,,,,,,Maiden Wells,http://data.ordnancesurvey.co.uk/id/4000000074550530,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Sir Benfro - Pembrokeshire,http://data.ordnancesurvey.co.uk/id/7000000000025490,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
SA715BU,http://data.ordnancesurvey.co.uk/id/postcodeunit/SA715BU,SA71 5BU,,,,other,Postcode,197831.592,198860.723,3500,18000,,,,,,,,,,,,,Sir Benfro - Pembrokeshire,http://data.ordnancesurvey.co.uk/id/7000000000025490,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
SA715RS,http://data.ordnancesurvey.co.uk/id/postcodeunit/SA715RS,SA71 5RS,,,,other,Postcode,190744.300,197514.200,3500,18000,,,,,,,,,,,,,Sir Benfro - Pembrokeshire,http://data.ordnancesurvey.co.uk/id/7000000000025490,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
SA715HN,http://data.ordnancesurvey.co.uk/id/postcodeunit/SA715HN,SA71 5HN,,,,other,Postcode,191438.800,198365.300,3500,18000,,,,,,,Castlemartin,http://data.ordnancesurvey.co.uk/id/4000000074550906,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Sir Benfro - Pembrokeshire,http://data.ordnancesurvey.co.uk/id/7000000000025490,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
SA715QA,http://data.ordnancesurvey.co.uk/id/postcodeunit/SA715QA,SA71 5QA,,,,other,Postcode,199112.256,199444.858,3500,18000,,,,,,,,,,,,,Sir Benfro - Pembrokeshire,http://data.ordnancesurvey.co.uk/id/7000000000025490,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
SA715RA,http://data.ordnancesurvey.co.uk/id/postcodeunit/SA715RA,SA71 5RA,,,,other,Postcode,195331.400,199999.000,3500,18000,,,,,,,,,,,,,Sir Benfro - Pembrokeshire,http://data.ordnancesurvey.co.uk/id/7000000000025490,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
SA715HP,http://data.ordnancesurvey.co.uk/id/postcodeunit/SA715HP,SA71 5HP,,,,other,Postcode,192223.600,198020.000,3500,18000,,,,,,,,,,,,,Sir Benfro - Pembrokeshire,http://data.ordnancesurvey.co.uk/id/7000000000025490,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
SA715DE,http://data.ordnancesurvey.co.uk/id/postcodeunit/SA715DE,SA71 5DE,,,,other,Postcode,197626.800,196086.200,3500,18000,,,,,,,,,,,,,Sir Benfro - Pembrokeshire,http://data.ordnancesurvey.co.uk/id/7000000000025490,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
SA715HA,http://data.ordnancesurvey.co.uk/id/postcodeunit/SA715HA,SA71 5HA,,,,other,Postcode,194308.800,199446.300,3500,18000,,,,,,,,,,,,,Sir Benfro - Pembrokeshire,http://data.ordnancesurvey.co.uk/id/7000000000025490,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
SA715EH,http://data.ordnancesurvey.co.uk/id/postcodeunit/SA715EH,SA71 5EH,,,,other,Postcode,197073.000,198744.900,3500,18000,,,,,,,,,,,,,Sir Benfro - Pembrokeshire,http://data.ordnancesurvey.co.uk/id/7000000000025490,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
SA715PY,http://data.ordnancesurvey.co.uk/id/postcodeunit/SA715PY,SA71 5PY,,,,other,Postcode,198267.200,199544.200,3500,18000,,,,,,,,,,,,,Sir Benfro - Pembrokeshire,http://data.ordnancesurvey.co.uk/id/7000000000025490,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
SA715DN,http://data.ordnancesurvey.co.uk/id/postcodeunit/SA715DN,SA71 5DN,,,,other,Postcode,196533.800,194770.600,3500,18000,,,,,,,Bosherston,http://data.ordnancesurvey.co.uk/id/4000000074550528,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Sir Benfro - Pembrokeshire,http://data.ordnancesurvey.co.uk/id/7000000000025490,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
SA715HJ,http://data.ordnancesurvey.co.uk/id/postcodeunit/SA715HJ,SA71 5HJ,,,,other,Postcode,191401.500,198284.400,3500,18000,,,,,,,Castlemartin,http://data.ordnancesurvey.co.uk/id/4000000074550906,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Sir Benfro - Pembrokeshire,http://data.ordnancesurvey.co.uk/id/7000000000025490,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
SA715DS,http://data.ordnancesurvey.co.uk/id/postcodeunit/SA715DS,SA71 5DS,,,,other,Postcode,195462.100,195376.843,3500,18000,,,,,,,,,,,,,Sir Benfro - Pembrokeshire,http://data.ordnancesurvey.co.uk/id/7000000000025490,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
SA715LS,http://data.ordnancesurvey.co.uk/id/postcodeunit/SA715LS,SA71 5LS,,,,other,Postcode,199589.062,196347.502,3500,18000,,,,,,,,,,,,,Sir Benfro - Pembrokeshire,http://data.ordnancesurvey.co.uk/id/7000000000025490,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
SA715HZ,http://data.ordnancesurvey.co.uk/id/postcodeunit/SA715HZ,SA71 5HZ,,,,other,Postcode,194868.400,197623.800,3500,18000,,,,,,,St Twynnells,http://data.ordnancesurvey.co.uk/id/4000000074550905,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Sir Benfro - Pembrokeshire,http://data.ordnancesurvey.co.uk/id/7000000000025490,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
SA715DF,http://data.ordnancesurvey.co.uk/id/postcodeunit/SA715DF,SA71 5DF,,,,other,Postcode,198386.500,196550.800,3500,18000,,,,,,,Stackpole,http://data.ordnancesurvey.co.uk/id/4000000074550527,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Sir Benfro - Pembrokeshire,http://data.ordnancesurvey.co.uk/id/7000000000025490,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
SA715RT,http://data.ordnancesurvey.co.uk/id/postcodeunit/SA715RT,SA71 5RT,,,,other,Postcode,194977.200,199943.200,3500,18000,,,,,,,,,,,,,Sir Benfro - Pembrokeshire,http://data.ordnancesurvey.co.uk/id/7000000000025490,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
SA715DJ,http://data.ordnancesurvey.co.uk/id/postcodeunit/SA715DJ,SA71 5DJ,,,,other,Postcode,197204.100,196109.000,3500,18000,,,,,,,,,,,,,Sir Benfro - Pembrokeshire,http://data.ordnancesurvey.co.uk/id/7000000000025490,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
SA715BY,http://data.ordnancesurvey.co.uk/id/postcodeunit/SA715BY,SA71 5BY,,,,other,Postcode,198655.400,197982.000,3500,18000,,,,,,,,,,,,,Sir Benfro - Pembrokeshire,http://data.ordnancesurvey.co.uk/id/7000000000025490,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
SA715EZ,http://data.ordnancesurvey.co.uk/id/postcodeunit/SA715EZ,SA71 5EZ,,,,other,Postcode,195405.110,199041.430,3500,18000,,,,,,,,,,,,,Sir Benfro - Pembrokeshire,http://data.ordnancesurvey.co.uk/id/7000000000025490,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
SA715BZ,http://data.ordnancesurvey.co.uk/id/postcodeunit/SA715BZ,SA71 5BZ,,,,other,Postcode,198856.500,197328.800,3500,18000,,,,,,,Stackpole Elidor / Cheriton,http://data.ordnancesurvey.co.uk/id/4000000074550529,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#hamlet,,,,Sir Benfro - Pembrokeshire,http://data.ordnancesurvey.co.uk/id/7000000000025490,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
