osgb4000000074572092,http://data.ordnancesurvey.co.uk/id/osgb4000000074572092,Danthorpe,,,,populatedPlace,Hamlet,524029.230,432457.440,5000,25000,523925.775,432312.961,524767.200,432831.373,HU12,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HU12,,,,,,,East Riding of Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000025635,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Danthorpe,
osgb4000000074571042,http://data.ordnancesurvey.co.uk/id/osgb4000000074571042,Hilston,,,,populatedPlace,Hamlet,528318.130,433679.900,5000,25000,528054.275,433336.771,529014.998,433836.771,HU11,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HU11,,,,,,,East Riding of Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000025635,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Hilston,http://sws.geonames.org/2646877
osgb4000000074571743,http://data.ordnancesurvey.co.uk/id/osgb4000000074571743,Burstwick,,,,populatedPlace,Village,522860.000,428064.000,13000,250000,522240.583,426925.323,523188.584,428887.062,HU12,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HU12,,,,,,,East Riding of Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000025635,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Burstwick,http://sws.geonames.org/2654220
osgb4000000074571046,http://data.ordnancesurvey.co.uk/id/osgb4000000074571046,Fitling,,,,populatedPlace,Hamlet,525385.510,434813.080,5000,25000,525097.916,434568.294,525597.916,435068.294,HU12,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HU12,,,,,,,East Riding of Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000025635,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Fitling,
osgb4000000074570687,http://data.ordnancesurvey.co.uk/id/osgb4000000074570687,Ottringham,,,,populatedPlace,Village,527023.000,425124.000,15000,250000,526334.800,423702.796,527287.748,426066.789,HU12,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HU12,,,,,,,East Riding of Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000025635,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Ottringham,http://sws.geonames.org/2640833
osgb4000000074571045,http://data.ordnancesurvey.co.uk/id/osgb4000000074571045,Garton,,,,populatedPlace,Other Settlement,526165.550,435406.240,15000,25000,525936.646,435242.051,527436.588,435742.051,HU11,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HU11,,,,,,,East Riding of Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000025635,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Garton,http://sws.geonames.org/2648807
osgb4000000074570688,http://data.ordnancesurvey.co.uk/id/osgb4000000074570688,Halsham,,,,populatedPlace,Village,529117.000,427712.000,24000,250000,526483.022,426648.043,530143.845,428102.606,HU12,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HU12,,,,,,,East Riding of Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000025635,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Halsham,http://sws.geonames.org/2647606
osgb4000000074571744,http://data.ordnancesurvey.co.uk/id/osgb4000000074571744,Burton Pidsea,,,,populatedPlace,Village,525193.000,431175.560,8000,250000,524137.368,430834.674,525431.059,431856.902,HU12,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HU12,,,,,,,East Riding of Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000025635,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Burton_Pidsea,http://sws.geonames.org/2654203
osgb4000000074571043,http://data.ordnancesurvey.co.uk/id/osgb4000000074571043,Owstwick,,,,populatedPlace,Hamlet,526989.170,432590.160,5000,25000,526543.903,432249.339,527483.956,432858.535,HU12,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HU12,,,,,,,East Riding of Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000025635,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Owstwick,
osgb4000000074570686,http://data.ordnancesurvey.co.uk/id/osgb4000000074570686,Winestead,,,,populatedPlace,Hamlet,529971.000,424638.000,5000,25000,529700.655,423881.514,530200.655,425067.295,HU12,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HU12,,,,,,,East Riding of Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000025635,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Winestead,http://sws.geonames.org/2633836
osgb4000000074570313,http://data.ordnancesurvey.co.uk/id/osgb4000000074570313,Withernsea,,,,populatedPlace,Town,534107.000,428027.000,17000,2000000,532923.503,426346.949,535361.015,429005.828,HU19,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HU19,,,,,,,East Riding of Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000025635,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Withernsea,http://sws.geonames.org/2633744
osgb4000000074571388,http://data.ordnancesurvey.co.uk/id/osgb4000000074571388,Out Newton,,,,populatedPlace,Hamlet,538431.250,422223.240,5000,25000,537986.993,421440.203,538570.826,422551.925,HU19,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HU19,,,,,,,East Riding of Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000025635,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Out_Newton,http://sws.geonames.org/2640786
osgb4000000074572418,http://data.ordnancesurvey.co.uk/id/osgb4000000074572418,Flinton,,,,populatedPlace,Hamlet,522170.330,436234.100,5000,25000,521590.155,435489.642,522261.386,436451.956,HU11,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HU11,,,,,,,East Riding of Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000025635,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Flinton,http://sws.geonames.org/2649299
osgb4000000074570685,http://data.ordnancesurvey.co.uk/id/osgb4000000074570685,Waxholme,,,,populatedPlace,Hamlet,532732.040,429937.810,5000,25000,532455.920,429408.062,532955.920,430028.395,HU19,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HU19,,,,,,,East Riding of Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000025635,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Waxholme,http://sws.geonames.org/2634642
osgb4000000074571394,http://data.ordnancesurvey.co.uk/id/osgb4000000074571394,Aldbrough,,,,populatedPlace,Village,524305.520,438702.770,16000,250000,523410.648,437632.428,525821.298,439651.430,HU11,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HU11,,,,,,,East Riding of Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000025635,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,"http://dbpedia.org/resource/Aldbrough,_East_Riding_of_Yorkshire",http://sws.geonames.org/2657561
osgb4000000074570314,http://data.ordnancesurvey.co.uk/id/osgb4000000074570314,Rimswell,,,,populatedPlace,Other Settlement,531588.000,428388.000,15000,25000,530919.821,428151.202,532007.213,429241.030,HU19,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HU19,,,,,,,East Riding of Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000025635,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Rimswell,http://sws.geonames.org/2639350
osgb4000000074571391,http://data.ordnancesurvey.co.uk/id/osgb4000000074571391,Welwick,,,,populatedPlace,Village,534666.090,420737.620,11000,250000,533852.713,419689.914,534738.191,421451.150,HU12,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HU12,,,,,,,East Riding of Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000025635,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Welwick,http://sws.geonames.org/2634554
osgb4000000074572416,http://data.ordnancesurvey.co.uk/id/osgb4000000074572416,Humbleton,,,,populatedPlace,Village,522728.720,434634.930,9000,250000,522052.621,433915.882,523458.717,435122.627,HU11,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HU11,,,,,,,East Riding of Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000025635,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Humbleton,http://sws.geonames.org/2646431
osgb4000000074571390,http://data.ordnancesurvey.co.uk/id/osgb4000000074571390,Weeton,,,,populatedPlace,Hamlet,535517.620,420217.110,5000,25000,535344.486,420007.783,535844.486,420568.913,HU12,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HU12,,,,,,,East Riding of Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000025635,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,"http://dbpedia.org/resource/Weeton,_East_Riding_of_Yorkshire",
HU120SB,http://data.ordnancesurvey.co.uk/id/postcodeunit/HU120SB,HU12 0SB,,,,other,Postcode,534349.600,420867.700,3500,18000,,,,,,,Welwick,http://data.ordnancesurvey.co.uk/id/4000000074571391,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,East Riding of Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000025635,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074571393,http://data.ordnancesurvey.co.uk/id/osgb4000000074571393,Patrington Haven,,,,populatedPlace,Village,530620.000,421421.000,8000,250000,529941.017,420979.215,531047.059,422133.915,HU12,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HU12,,,,,,,East Riding of Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000025635,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074572094,http://data.ordnancesurvey.co.uk/id/osgb4000000074572094,Lelley,,,,populatedPlace,Hamlet,520926.500,432412.690,5000,25000,520613.860,432271.603,521113.860,432798.092,HU12,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HU12,,,,,,,East Riding of Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000025635,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Lelley,
HU129PL,http://data.ordnancesurvey.co.uk/id/postcodeunit/HU129PL,HU12 9PL,,,,other,Postcode,520865.200,426236.400,3500,18000,,,,,,,Thorngumbald,http://data.ordnancesurvey.co.uk/id/4000000074571397,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,East Riding of Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000025635,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
HU129PZ,http://data.ordnancesurvey.co.uk/id/postcodeunit/HU129PZ,HU12 9PZ,,,,other,Postcode,521049.000,426092.200,3500,18000,,,,,,,Thorngumbald,http://data.ordnancesurvey.co.uk/id/4000000074571397,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,East Riding of Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000025635,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
HU192SD,http://data.ordnancesurvey.co.uk/id/postcodeunit/HU192SD,HU19 2SD,,,,other,Postcode,535007.375,425076.250,3500,18000,,,,,,,Hollym,http://data.ordnancesurvey.co.uk/id/4000000074570312,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,East Riding of Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000025635,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
HU192AH,http://data.ordnancesurvey.co.uk/id/postcodeunit/HU192AH,HU19 2AH,,,,other,Postcode,533988.700,428194.100,3500,18000,,,,,,,Withernsea,http://data.ordnancesurvey.co.uk/id/4000000074570313,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#town,,,,East Riding of Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000025635,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
HU128RW,http://data.ordnancesurvey.co.uk/id/postcodeunit/HU128RW,HU12 8RW,,,,other,Postcode,520064.700,425808.300,3500,18000,,,,,,,,,,,,,East Riding of Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000025635,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
HU192LD,http://data.ordnancesurvey.co.uk/id/postcodeunit/HU192LD,HU19 2LD,,,,other,Postcode,534031.300,427363.800,3500,18000,,,,,,,Withernsea,http://data.ordnancesurvey.co.uk/id/4000000074570313,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#town,,,,East Riding of Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000025635,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
HU129HT,http://data.ordnancesurvey.co.uk/id/postcodeunit/HU129HT,HU12 9HT,,,,other,Postcode,524757.600,428277.800,3500,18000,,,,,,,,,,,,,East Riding of Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000025635,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
HU120PR,http://data.ordnancesurvey.co.uk/id/postcodeunit/HU120PR,HU12 0PR,,,,other,Postcode,530065.274,421972.485,3500,18000,,,,,,,Patrington Haven,http://data.ordnancesurvey.co.uk/id/4000000074571393,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,East Riding of Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000025635,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
HU129TW,http://data.ordnancesurvey.co.uk/id/postcodeunit/HU129TW,HU12 9TW,,,,other,Postcode,524810.200,425881.300,3500,18000,,,,,,,Keyingham,http://data.ordnancesurvey.co.uk/id/4000000074571395,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,East Riding of Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000025635,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
HU129TE,http://data.ordnancesurvey.co.uk/id/postcodeunit/HU129TE,HU12 9TE,,,,other,Postcode,524768.300,425652.500,3500,18000,,,,,,,Keyingham,http://data.ordnancesurvey.co.uk/id/4000000074571395,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,East Riding of Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000025635,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
HU120LQ,http://data.ordnancesurvey.co.uk/id/postcodeunit/HU120LQ,HU12 0LQ,,,,other,Postcode,527885.300,431480.200,3500,18000,,,,,,,,,,,,,East Riding of Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000025635,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
HU192NY,http://data.ordnancesurvey.co.uk/id/postcodeunit/HU192NY,HU19 2NY,,,,other,Postcode,534711.500,427139.000,3500,18000,,,,,,,Withernsea,http://data.ordnancesurvey.co.uk/id/4000000074570313,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#town,,,,East Riding of Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000025635,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
HU192HH,http://data.ordnancesurvey.co.uk/id/postcodeunit/HU192HH,HU19 2HH,,,,other,Postcode,534389.375,427734.300,3500,18000,,,,,,,Withernsea,http://data.ordnancesurvey.co.uk/id/4000000074570313,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#town,,,,East Riding of Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000025635,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
HU192QF,http://data.ordnancesurvey.co.uk/id/postcodeunit/HU192QF,HU19 2QF,,,,other,Postcode,535138.700,426624.000,3500,18000,,,,,,,Withernsea,http://data.ordnancesurvey.co.uk/id/4000000074570313,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#town,,,,East Riding of Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000025635,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
