osgb4000000074568927,http://data.ordnancesurvey.co.uk/id/osgb4000000074568927,Cleat,,,,populatedPlace,Hamlet,345929.390,984496.480,5000,25000,345430.385,984255.552,346139.204,984755.552,KW17,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KW17,,,,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074568931,http://data.ordnancesurvey.co.uk/id/osgb4000000074568931,St Margaret's Hope,,,,populatedPlace,Village,344593.250,993399.250,8000,250000,343851.876,992785.177,345088.544,993951.464,KW17,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KW17,,,,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,http://dbpedia.org/resource/St_Margaret's_Hope,
osgb4000000074542055,http://data.ordnancesurvey.co.uk/id/osgb4000000074542055,Southtown,,,,populatedPlace,Other Settlement,348642.460,995935.340,15000,25000,348095.601,995573.999,349839.497,996278.328,KW17,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KW17,,,,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074569282,http://data.ordnancesurvey.co.uk/id/osgb4000000074569282,Burray Village,,,,populatedPlace,Village,347327.810,995795.250,8000,250000,346722.353,995394.241,347938.903,996022.621,KW17,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KW17,,,,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074569278,http://data.ordnancesurvey.co.uk/id/osgb4000000074569278,Hillside,,,,populatedPlace,Other Settlement,346347.120,996897.920,15000,25000,345857.685,996454.957,347018.944,997259.287,KW17,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KW17,,,,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074568928,http://data.ordnancesurvey.co.uk/id/osgb4000000074568928,Eastside,,,,populatedPlace,Other Settlement,346351.980,991709.690,15000,25000,346290.015,991317.268,347089.324,992302.576,KW17,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KW17,,,,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
KW172TB,http://data.ordnancesurvey.co.uk/id/postcodeunit/KW172TB,KW17 2TB,,,,other,Postcode,347594.700,995932.700,3500,18000,,,,,,,Burray Village,http://data.ordnancesurvey.co.uk/id/4000000074569282,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
KW172TH,http://data.ordnancesurvey.co.uk/id/postcodeunit/KW172TH,KW17 2TH,,,,other,Postcode,347951.786,993971.677,3500,18000,,,,,,,,,,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
KW172TD,http://data.ordnancesurvey.co.uk/id/postcodeunit/KW172TD,KW17 2TD,,,,other,Postcode,344925.300,993580.900,3500,18000,,,,,,,St Margaret's Hope,http://data.ordnancesurvey.co.uk/id/4000000074568931,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
KW172RH,http://data.ordnancesurvey.co.uk/id/postcodeunit/KW172RH,KW17 2RH,,,,other,Postcode,342534.923,991286.523,3500,18000,,,,,,,,,,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
KW172SP,http://data.ordnancesurvey.co.uk/id/postcodeunit/KW172SP,KW17 2SP,,,,other,Postcode,344726.500,993505.900,3500,18000,,,,,,,St Margaret's Hope,http://data.ordnancesurvey.co.uk/id/4000000074568931,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
KW172SU,http://data.ordnancesurvey.co.uk/id/postcodeunit/KW172SU,KW17 2SU,,,,other,Postcode,346839.500,996160.300,3500,18000,,,,,,,,,,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
KW172SJ,http://data.ordnancesurvey.co.uk/id/postcodeunit/KW172SJ,KW17 2SJ,,,,other,Postcode,344859.900,993584.000,3500,18000,,,,,,,St Margaret's Hope,http://data.ordnancesurvey.co.uk/id/4000000074568931,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
KW172TG,http://data.ordnancesurvey.co.uk/id/postcodeunit/KW172TG,KW17 2TG,,,,other,Postcode,344696.733,992358.241,3500,18000,,,,,,,,,,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
KW172TL,http://data.ordnancesurvey.co.uk/id/postcodeunit/KW172TL,KW17 2TL,,,,other,Postcode,343930.180,993886.550,3500,18000,,,,,,,,,,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
KW172SW,http://data.ordnancesurvey.co.uk/id/postcodeunit/KW172SW,KW17 2SW,,,,other,Postcode,344524.600,993781.200,3500,18000,,,,,,,St Margaret's Hope,http://data.ordnancesurvey.co.uk/id/4000000074568931,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
KW172TS,http://data.ordnancesurvey.co.uk/id/postcodeunit/KW172TS,KW17 2TS,,,,other,Postcode,344523.000,993531.900,3500,18000,,,,,,,St Margaret's Hope,http://data.ordnancesurvey.co.uk/id/4000000074568931,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
KW172TR,http://data.ordnancesurvey.co.uk/id/postcodeunit/KW172TR,KW17 2TR,,,,other,Postcode,344827.400,993420.400,3500,18000,,,,,,,St Margaret's Hope,http://data.ordnancesurvey.co.uk/id/4000000074568931,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
KW172SL,http://data.ordnancesurvey.co.uk/id/postcodeunit/KW172SL,KW17 2SL,,,,other,Postcode,344754.600,993561.800,3500,18000,,,,,,,St Margaret's Hope,http://data.ordnancesurvey.co.uk/id/4000000074568931,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
KW172SS,http://data.ordnancesurvey.co.uk/id/postcodeunit/KW172SS,KW17 2SS,,,,other,Postcode,347327.300,995689.700,3500,18000,,,,,,,Burray Village,http://data.ordnancesurvey.co.uk/id/4000000074569282,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
KW172UD,http://data.ordnancesurvey.co.uk/id/postcodeunit/KW172UD,KW17 2UD,,,,other,Postcode,344668.637,993394.832,3500,18000,,,,,,,,,,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
KW172RN,http://data.ordnancesurvey.co.uk/id/postcodeunit/KW172RN,KW17 2RN,,,,other,Postcode,344689.403,986201.560,3500,18000,,,,,,,,,,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
KW172TE,http://data.ordnancesurvey.co.uk/id/postcodeunit/KW172TE,KW17 2TE,,,,other,Postcode,347024.600,995629.200,3500,18000,,,,,,,Burray Village,http://data.ordnancesurvey.co.uk/id/4000000074569282,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
KW172SZ,http://data.ordnancesurvey.co.uk/id/postcodeunit/KW172SZ,KW17 2SZ,,,,other,Postcode,347905.000,996743.800,3500,18000,,,,,,,,,,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
KW172TJ,http://data.ordnancesurvey.co.uk/id/postcodeunit/KW172TJ,KW17 2TJ,,,,other,Postcode,345975.810,992001.238,3500,18000,,,,,,,,,,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
KW172RJ,http://data.ordnancesurvey.co.uk/id/postcodeunit/KW172RJ,KW17 2RJ,,,,other,Postcode,343723.424,989663.871,3500,18000,,,,,,,Sandwick,http://data.ordnancesurvey.co.uk/id/4000000074542133,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#otherSettlement,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
KW172ST,http://data.ordnancesurvey.co.uk/id/postcodeunit/KW172ST,KW17 2ST,,,,other,Postcode,346248.700,995589.900,3500,18000,,,,,,,Westhill,http://data.ordnancesurvey.co.uk/id/4000000074569276,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#otherSettlement,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
KW172SN,http://data.ordnancesurvey.co.uk/id/postcodeunit/KW172SN,KW17 2SN,,,,other,Postcode,344596.800,993483.700,3500,18000,,,,,,,St Margaret's Hope,http://data.ordnancesurvey.co.uk/id/4000000074568931,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
KW172RW,http://data.ordnancesurvey.co.uk/id/postcodeunit/KW172RW,KW17 2RW,,,,other,Postcode,345525.908,984465.939,3500,18000,,,,,,,Cleat,http://data.ordnancesurvey.co.uk/id/4000000074568927,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#hamlet,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
KW172AL,http://data.ordnancesurvey.co.uk/id/postcodeunit/KW172AL,KW17 2AL,,,,other,Postcode,344856.328,993349.224,3500,18000,,,,,,,St Margaret's Hope,http://data.ordnancesurvey.co.uk/id/4000000074568931,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
KW172SY,http://data.ordnancesurvey.co.uk/id/postcodeunit/KW172SY,KW17 2SY,,,,other,Postcode,347802.900,997675.000,3500,18000,,,,,,,Northtown,http://data.ordnancesurvey.co.uk/id/4000000074569277,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#otherSettlement,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
KW172SH,http://data.ordnancesurvey.co.uk/id/postcodeunit/KW172SH,KW17 2SH,,,,other,Postcode,344944.800,993624.800,3500,18000,,,,,,,St Margaret's Hope,http://data.ordnancesurvey.co.uk/id/4000000074568931,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
KW172SR,http://data.ordnancesurvey.co.uk/id/postcodeunit/KW172SR,KW17 2SR,,,,other,Postcode,344915.800,993411.600,3500,18000,,,,,,,St Margaret's Hope,http://data.ordnancesurvey.co.uk/id/4000000074568931,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
KW172TP,http://data.ordnancesurvey.co.uk/id/postcodeunit/KW172TP,KW17 2TP,,,,other,Postcode,344546.000,993501.700,3500,18000,,,,,,,St Margaret's Hope,http://data.ordnancesurvey.co.uk/id/4000000074568931,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
KW172TN,http://data.ordnancesurvey.co.uk/id/postcodeunit/KW172TN,KW17 2TN,,,,other,Postcode,344400.295,993424.762,3500,18000,,,,,,,St Margaret's Hope,http://data.ordnancesurvey.co.uk/id/4000000074568931,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
KW172TT,http://data.ordnancesurvey.co.uk/id/postcodeunit/KW172TT,KW17 2TT,,,,other,Postcode,347008.645,995755.239,3500,18000,,,,,,,Burray Village,http://data.ordnancesurvey.co.uk/id/4000000074569282,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
KW172TX,http://data.ordnancesurvey.co.uk/id/postcodeunit/KW172TX,KW17 2TX,,,,other,Postcode,347059.232,995780.020,3500,18000,,,,,,,Burray Village,http://data.ordnancesurvey.co.uk/id/4000000074569282,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
KW172QY,http://data.ordnancesurvey.co.uk/id/postcodeunit/KW172QY,KW17 2QY,,,,other,Postcode,344801.184,993259.943,3500,18000,,,,,,,,,,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
KW172SX,http://data.ordnancesurvey.co.uk/id/postcodeunit/KW172SX,KW17 2SX,,,,other,Postcode,346477.094,996760.959,3500,18000,,,,,,,Hillside,http://data.ordnancesurvey.co.uk/id/4000000074569278,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#otherSettlement,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
KW172RL,http://data.ordnancesurvey.co.uk/id/postcodeunit/KW172RL,KW17 2RL,,,,other,Postcode,345315.858,989063.579,3500,18000,,,,,,,,,,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
KW172TQ,http://data.ordnancesurvey.co.uk/id/postcodeunit/KW172TQ,KW17 2TQ,,,,other,Postcode,346120.299,994098.357,3500,18000,,,,,,,,,,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
