HS75PG,http://data.ordnancesurvey.co.uk/id/postcodeunit/HS75PG,HS7 5PG,,,,other,Postcode,79852.842,848421.526,3500,18000,,,,,,,,,,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
HS75PJ,http://data.ordnancesurvey.co.uk/id/postcodeunit/HS75PJ,HS7 5PJ,,,,other,Postcode,78548.492,849858.455,3500,18000,,,,,,,Lionacleit / Liniclate,http://data.ordnancesurvey.co.uk/id/4000000074542474,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
HS75LU,http://data.ordnancesurvey.co.uk/id/postcodeunit/HS75LU,HS7 5LU,,,,other,Postcode,76578.812,853726.850,3500,18000,,,,,,,Baile nan Cailleach,http://data.ordnancesurvey.co.uk/id/4000000074542475,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#hamlet,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
HS75QA,http://data.ordnancesurvey.co.uk/id/postcodeunit/HS75QA,HS7 5QA,,,,other,Postcode,78593.442,851903.634,3500,18000,,,,,,,,,,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
HS85QY,http://data.ordnancesurvey.co.uk/id/postcodeunit/HS85QY,HS8 5QY,,,,other,Postcode,79855.600,845871.000,3500,18000,,,,,,,,,,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
HS75LQ,http://data.ordnancesurvey.co.uk/id/postcodeunit/HS75LQ,HS7 5LQ,,,,other,Postcode,77197.478,855251.133,3500,18000,,,,,,,Baile a' Mhanaich / Balivanich,http://data.ordnancesurvey.co.uk/id/4000000074343318,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
HS85RQ,http://data.ordnancesurvey.co.uk/id/postcodeunit/HS85RQ,HS8 5RQ,,,,other,Postcode,78571.403,846188.449,3500,18000,,,,,,,Iochdar / Eochar,http://data.ordnancesurvey.co.uk/id/4000000074563863,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
HS75PL,http://data.ordnancesurvey.co.uk/id/postcodeunit/HS75PL,HS7 5PL,,,,other,Postcode,79360.000,849339.600,3500,18000,,,,,,,Lionacleit / Liniclate,http://data.ordnancesurvey.co.uk/id/4000000074542474,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
HS75LT,http://data.ordnancesurvey.co.uk/id/postcodeunit/HS75LT,HS7 5LT,,,,other,Postcode,77364.902,854503.578,3500,18000,,,,,,,,,,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
HS75QB,http://data.ordnancesurvey.co.uk/id/postcodeunit/HS75QB,HS7 5QB,,,,other,Postcode,78979.200,851713.200,3500,18000,,,,,,,Griminis / Griminish,http://data.ordnancesurvey.co.uk/id/4000000074564191,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
HS75NE,http://data.ordnancesurvey.co.uk/id/postcodeunit/HS75NE,HS7 5NE,,,,other,Postcode,76811.200,855219.000,3500,18000,,,,,,,Baile a' Mhanaich / Balivanich,http://data.ordnancesurvey.co.uk/id/4000000074343318,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
HS85RH,http://data.ordnancesurvey.co.uk/id/postcodeunit/HS85RH,HS8 5RH,,,,other,Postcode,79884.900,846619.900,3500,18000,,,,,,,,,,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
HS75LS,http://data.ordnancesurvey.co.uk/id/postcodeunit/HS75LS,HS7 5LS,,,,other,Postcode,76767.600,855396.800,3500,18000,,,,,,,Baile a' Mhanaich / Balivanich,http://data.ordnancesurvey.co.uk/id/4000000074343318,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
HS75LB,http://data.ordnancesurvey.co.uk/id/postcodeunit/HS75LB,HS7 5LB,,,,other,Postcode,77541.600,855215.500,3500,18000,,,,,,,Baile a' Mhanaich / Balivanich,http://data.ordnancesurvey.co.uk/id/4000000074343318,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
HS75LH,http://data.ordnancesurvey.co.uk/id/postcodeunit/HS75LH,HS7 5LH,,,,other,Postcode,77157.400,855360.300,3500,18000,,,,,,,Baile a' Mhanaich / Balivanich,http://data.ordnancesurvey.co.uk/id/4000000074343318,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
HS75LF,http://data.ordnancesurvey.co.uk/id/postcodeunit/HS75LF,HS7 5LF,,,,other,Postcode,77024.100,855300.000,3500,18000,,,,,,,Baile a' Mhanaich / Balivanich,http://data.ordnancesurvey.co.uk/id/4000000074343318,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
HS85RE,http://data.ordnancesurvey.co.uk/id/postcodeunit/HS85RE,HS8 5RE,,,,other,Postcode,75169.962,846015.250,3500,18000,,,,,,,Iochdar / Eochar,http://data.ordnancesurvey.co.uk/id/4000000074563863,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
HS75NG,http://data.ordnancesurvey.co.uk/id/postcodeunit/HS75NG,HS7 5NG,,,,other,Postcode,77774.200,855161.800,3500,18000,,,,,,,Baile a' Mhanaich / Balivanich,http://data.ordnancesurvey.co.uk/id/4000000074343318,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
HS85RF,http://data.ordnancesurvey.co.uk/id/postcodeunit/HS85RF,HS8 5RF,,,,other,Postcode,74268.689,845820.286,3500,18000,,,,,,,Iochdar / Eochar,http://data.ordnancesurvey.co.uk/id/4000000074563863,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
HS75PY,http://data.ordnancesurvey.co.uk/id/postcodeunit/HS75PY,HS7 5PY,,,,other,Postcode,79980.524,849469.124,3500,18000,,,,,,,,,,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
HS75LE,http://data.ordnancesurvey.co.uk/id/postcodeunit/HS75LE,HS7 5LE,,,,other,Postcode,76881.500,855199.500,3500,18000,,,,,,,Baile a' Mhanaich / Balivanich,http://data.ordnancesurvey.co.uk/id/4000000074343318,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
HS75NF,http://data.ordnancesurvey.co.uk/id/postcodeunit/HS75NF,HS7 5NF,,,,other,Postcode,76897.500,855320.000,3500,18000,,,,,,,Baile a' Mhanaich / Balivanich,http://data.ordnancesurvey.co.uk/id/4000000074343318,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
HS85RG,http://data.ordnancesurvey.co.uk/id/postcodeunit/HS85RG,HS8 5RG,,,,other,Postcode,77597.992,845698.646,3500,18000,,,,,,,Iochdar / Eochar,http://data.ordnancesurvey.co.uk/id/4000000074563863,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
HS85RW,http://data.ordnancesurvey.co.uk/id/postcodeunit/HS85RW,HS8 5RW,,,,other,Postcode,77473.162,841913.657,3500,18000,,,,,,,Geirinis / Gerinish,http://data.ordnancesurvey.co.uk/id/4000000074563558,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#hamlet,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
HS75LA,http://data.ordnancesurvey.co.uk/id/postcodeunit/HS75LA,HS7 5LA,,,,other,Postcode,78124.420,855108.308,3500,18000,,,,,,,Baile a' Mhanaich / Balivanich,http://data.ordnancesurvey.co.uk/id/4000000074343318,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
HS85QX,http://data.ordnancesurvey.co.uk/id/postcodeunit/HS85QX,HS8 5QX,,,,other,Postcode,79033.429,846788.307,3500,18000,,,,,,,,,,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
